epoch,train_loss,train_uar,val_loss,val_uar
55,0.5391268955201519,0.7257064334411394,0.5347158417982214,0.6805682000749745
56,0.5427260684723757,0.7147527293156593,0.5283033882870394,0.6888823434906014
57,0.5370823449018051,0.7159962951153221,0.5307179987430573,0.6921892572163016
58,0.5442110634579951,0.6996128091832552,0.5323571790667141,0.6805682000749745
59,0.533927861525088,0.7130627552802198,0.5254986899740556,0.684303539870401
60,0.5407668455522887,0.7018858470368514,0.524938751669491,0.684584694478659
61,0.5354957045341024,0.7073414415645545,0.5240429026239058,0.6864858351630697
62,0.5347714764731271,0.717197345844911,0.5241446109379039,0.6902881165318909
63,0.5315775031946144,0.7177120818718778,0.5206892069648293,0.6878246666309644
64,0.5307841234061182,0.7097860580938065,0.5240011197679183,0.6905692711401489
65,0.5251210149453611,0.7259038248379113,0.5174127501599929,0.6875435120227066
66,0.5233143750502138,0.7246086335960158,0.5155944543726304,0.697263428479623
67,0.5260499393453404,0.7112786407324739,0.5169129389173844,0.6935280886841965
68,0.5277413093313879,0.708293475455139,0.5140224607551799,0.690783484175012
69,0.5232313257090899,0.7159704823942058,0.5221690106041291,0.6857093129116907
70,0.5248877564255072,0.7188873198803505,0.512235552072525,0.6926846248594227
71,0.5184221334603368,0.7145811506400037,0.512815435143078,0.7024714828897338
72,0.5174973892922304,0.7170515798903718,0.5195614721845178,0.6819070315428694
73,0.5216280075968528,0.7234075828664268,0.5156212203642901,0.6835270176190221
74,0.5207781505828001,0.7259038248379113,0.508465777425205,0.6969822738713651
75,0.5153018144928679,0.7305015259873366,0.5113000449012307,0.6973303700530178
76,0.5261238040972729,0.7127454106500251,0.5112039166338304,0.6938092432924543
77,0.5149404698488663,0.7249001655050942,0.5142600431161768,0.6873292989878435
78,0.5313558098004789,0.7155848099728208,0.5095546228044173,0.695710383976865
79,0.5131138672634047,0.7326287978863937,0.5085872446789461,0.6883869758474803
80,0.5131687661822961,0.728082722179201,0.5056422335260055,0.7000080329888074
81,0.5168816070167386,0.7406489621767716,0.50488662369111,0.6981068923043967
82,0.5148630792997322,0.7291805220243246,0.5030586859759163,0.7064879772934183
83,0.5140281933910993,0.7252433228564054,0.5042225665905896,0.6951480747603491
84,0.5117790510459822,0.7376212818293627,0.5013674637850594,0.7283912601081776
85,0.513715503167133,0.7301583686360255,0.5045672269428477,0.6954292293686071
86,0.5068931889777281,0.7341471932461774,0.5029253907063428,0.6954292293686071
87,0.5084689387253353,0.7352708058124174,0.5057804312776116,0.6854281583034327
88,0.5071846216308827,0.7316767639958093,0.5053517871043262,0.6854281583034327
89,0.500405133378749,0.7338298486159827,0.4979339680250953,0.7154313714989557
90,0.5083803011446583,0.7349276484611063,0.5169249676606235,0.6916938895731806
91,0.5106754412456435,0.7288373646730135,0.525748494793387,0.6711294382263161
92,0.5060481757533793,0.7272764542431558,0.4980204981916091,0.6986692015209126
93,0.49542165045835534,0.7468424968493297,0.4959305402110605,0.7238124564879773
94,0.5099446773529053,0.7385475029988309,0.49716904584099264,0.726208964815509
95,0.4965258143386062,0.739894319682959,0.49580945688135486,0.7000080329888074
96,0.49322398523895106,0.742879484960294,0.4943256763850941,0.7213490065870508
97,0.49275460839271545,0.740014272916382,0.49341555202708526,0.7221924704118245
98,0.49816062924813254,0.747253981991831,0.4924980489646687,0.7248701333476142
99,0.4973631787056826,0.7344645378763722,0.49351072311401367,0.7219113158035666
100,0.49084389513852644,0.7400658983586146,0.49405399315497456,0.7278289508916618
