id,word_count,mean_word_duration_s,total_speaking_time_s
AF181,225.0,0.8292888888888891,186.59000000000003
AF182,16.0,1.5974999999999997,25.559999999999995
AF183,189.0,1.016296296296296,192.07999999999996
AF184,136.0,1.1875,161.5
AF185,312.0,0.6314423076923078,197.01000000000005
AF187,243.0,0.7641563786008231,185.69
AF188,170.0,0.9107058823529413,154.82000000000002
AF189,238.0,0.6617647058823529,157.5
AF190,141.0,0.8331914893617022,117.48
AF191,210.0,0.7631428571428571,160.26
AF192,148.0,1.0135135135135132,149.99999999999994
AF193,210.0,0.7709523809523812,161.90000000000003
AF194,91.0,1.2684615384615385,115.43
AF195,186.0,0.8408602150537633,156.39999999999998
AF197,142.0,0.9189436619718309,130.48999999999998
AF198,101.0,1.44980198019802,146.43
AF199,174.0,0.7651724137931035,133.14000000000001
AF200,112.0,0.8539285714285715,95.64
AF201,240.0,0.6345833333333332,152.29999999999995
AF202,124.0,1.1586290322580644,143.67
AF203,136.0,0.8526470588235293,115.95999999999998
AF204,111.0,1.3669369369369366,151.72999999999996
AF205,157.0,0.8228662420382166,129.19
AF206,163.0,0.9473619631901842,154.42000000000002
AF207,210.0,0.7855238095238094,164.95999999999998
AF208,128.0,1.05671875,135.26
AF209,183.0,0.7489617486338794,137.05999999999995
AF210,228.0,0.7421052631578947,169.2
AF211,246.0,0.6378048780487807,156.90000000000006
AF212,169.0,1.047751479289941,177.07000000000002
AF213,221.0,0.8030316742081448,177.47
AF214,242.0,0.5506611570247936,133.26000000000005
AF215,164.0,0.8685975609756097,142.45
AF216,72.0,1.1770833333333335,84.75000000000001
AF217,142.0,0.6618309859154928,93.97999999999999
AF218,115.0,1.108695652173913,127.5
AF219,266.0,0.6301503759398495,167.61999999999995
AF220,140.0,1.070428571428571,149.85999999999996
AF221,112.0,0.8046428571428573,90.12000000000002
AF222,127.0,0.7459055118110237,94.73000000000002
AF223,232.0,0.6395258620689653,148.36999999999995
AF224,104.0,1.1487500000000002,119.47000000000003
AF225,214.0,0.6473364485981307,138.52999999999997
AF226,16.0,0.7718749999999996,12.349999999999994
AF227,131.0,0.9441221374045802,123.68
AF228,189.0,0.9207407407407406,174.01999999999998
AF229,180.0,0.7056666666666664,127.01999999999995
AF230,78.0,1.2074358974358967,94.17999999999995
AF231,130.0,1.3193076923076923,171.51
AF233,177.0,0.8633333333333332,152.80999999999997
AF234,81.0,0.8134567901234572,65.89000000000003
AF235,168.0,0.9373809523809525,157.48000000000002
AF236,129.0,0.9332558139534881,120.38999999999997
AF237,207.0,0.6999033816425122,144.88000000000002
AF239,142.0,0.8735211267605634,124.03999999999999
AF240,179.0,1.0472625698324025,187.46000000000004
AF241,168.0,0.8142857142857145,136.80000000000004
AF242,88.0,1.6500000000000001,145.20000000000002
AF243,338.0,0.5387573964497046,182.10000000000014
AF244,110.0,0.8898181818181821,97.88000000000002
AF245,192.0,0.8110416666666665,155.71999999999997
AF246,154.0,0.7883116883116883,121.4
AF247,298.0,0.6277516778523492,187.07000000000005
AF248,149.0,1.0899328859060402,162.39999999999998
AF249,133.0,0.9538345864661656,126.86000000000003
AF250,160.0,0.7809999999999999,124.95999999999998
AF251,185.0,0.6547027027027027,121.12
AF252,165.0,0.7344242424242424,121.17999999999999
AF253,220.0,0.7783636363636363,171.23999999999998
AF254,159.0,0.9341509433962266,148.53000000000003
AF255,148.0,0.7874324324324327,116.54000000000003
AF257,243.0,0.695843621399177,169.09
AF258,123.0,0.8094308943089429,99.55999999999997
AF259,274.0,0.7345620437956202,201.26999999999992
AF260,169.0,0.8370414201183433,141.46
AF261,141.0,1.0555319148936164,148.82999999999993
AF262,100.0,1.2830000000000001,128.3
AF263,196.0,0.8083163265306123,158.43
AF264,117.0,1.0691452991452994,125.09000000000005
AF265,192.0,0.731875,140.52
AF266,81.0,1.362469135802469,110.35999999999999
AF267,138.0,0.9362318840579711,129.20000000000002
AF268,51.0,1.2045098039215685,61.42999999999999
AF269,126.0,1.2682539682539684,159.8
AF270,134.0,1.0733582089552238,143.82999999999998
AF272,107.0,1.0498130841121496,112.33000000000001
AF277,170.0,1.0894117647058823,185.2
AF278,74.0,0.9749999999999999,72.14999999999999
AF279,248.0,0.7456854838709674,184.92999999999992
AF282,69.0,1.1430434782608698,78.87000000000002
AF283,166.0,0.7909036144578314,131.29000000000002
AF284,124.0,1.1154435483870968,138.315
AF286,141.0,0.9311347517730496,131.29
AF287,168.0,0.8032738095238098,134.95000000000005
AF288,147.0,0.8419047619047622,123.76000000000003
AF289,209.0,0.9210526315789472,192.49999999999997
AF290,156.0,0.742628205128205,115.84999999999998
AF291,190.0,0.933421052631579,177.35000000000002
AF292,128.0,1.016328125,130.09
AF295,202.0,0.8025495049504949,162.11499999999998
AF296,127.0,0.9897637795275592,125.70000000000002
AF297,203.0,0.7705911330049261,156.43
AF298,47.0,1.0523404255319144,49.45999999999998
AF299,222.0,0.6527927927927926,144.91999999999996
AF300,34.0,1.0729411764705887,36.48000000000002
AF301,152.0,0.6761184210526314,102.76999999999998
AF302,102.0,0.7018627450980394,71.59000000000002
AF303,137.0,1.0667153284671531,146.14
AF304,134.0,1.0715671641791047,143.59000000000003
AF305,130.0,1.2559999999999998,163.27999999999997
AF306,157.0,0.9821656050955413,154.2
AF307,202.0,0.7167821782178218,144.79
AF308,126.0,0.9932539682539683,125.15
AF309,173.0,0.7625433526011564,131.92000000000004
AF310,99.0,1.0375757575757574,102.71999999999998
AF311,219.0,0.7698173515981735,168.59
AF312,81.0,0.8740740740740742,70.80000000000001
AF313,214.0,0.770233644859813,164.82999999999998
AF314,89.0,1.094831460674157,97.43999999999997
AF315,224.0,0.8318749999999999,186.33999999999997
AF316,51.0,1.2572549019607844,64.12
AF317,184.0,0.8961956521739133,164.90000000000003
AF318,162.0,0.9923456790123456,160.76
AF319,236.0,0.6969491525423727,164.47999999999996
AF320,66.0,1.5224242424242418,100.47999999999996
AF321,100.0,1.5010999999999999,150.10999999999999
AF322,93.0,1.3949462365591396,129.73
AF323,232.0,0.6896120689655173,159.99
AF324,75.0,0.8106666666666666,60.8
AF325,243.0,0.6208230452674897,150.85999999999999
AF326,91.0,1.214835164835165,110.55000000000001
AF327,159.0,1.0268553459119494,163.26999999999995
AF329,229.0,0.6260698689956331,143.36999999999998
AF330,165.0,0.7742424242424241,127.74999999999997
AF331,207.0,0.7821256038647343,161.9
AF335,225.0,0.8528444444444444,191.89
AF336,127.0,0.9184251968503938,116.64000000000001
AF338,125.0,0.7983199999999998,99.78999999999998
AF339,173.0,0.9013872832369944,155.94000000000003
AF340,125.0,1.0211199999999998,127.63999999999999
AF341,257.0,0.7223735408560311,185.65
AF342,167.0,0.8991017964071858,150.15000000000003
AF343,155.0,0.8960645161290324,138.89000000000001
AF344,88.0,1.410681818181818,124.13999999999999
AF345,227.0,0.5859471365638768,133.01000000000002
AF346,78.0,1.1278205128205125,87.96999999999998
AF347,239.0,0.8437656903765689,201.65999999999997
AF348,151.0,0.9231788079470199,139.4
AF349,197.0,0.7315736040609139,144.12000000000003
AF350,106.0,0.9950000000000001,105.47000000000001
AF351,228.0,0.6635087719298245,151.27999999999997
AF352,47.0,0.6774468085106381,31.839999999999993
AF353,210.0,0.8883809523809525,186.56000000000003
AF354,150.0,0.8704000000000002,130.56000000000003
AF355,128.0,0.969453125,124.09
AF356,59.0,1.4815254237288136,87.41
AF357,233.0,0.7593991416309013,176.94
AF358,160.0,1.032375,165.18
AF359,263.0,0.8252471482889733,217.03999999999996
AF360,158.0,0.8575949367088609,135.50000000000003
AF361,206.0,0.8394174757281557,172.92000000000007
AF362,173.0,0.8275722543352598,143.16999999999996
AF364,68.0,1.9366176470588234,131.69
AF365,126.0,1.2127777777777777,152.81
AF366,79.0,1.5131645569620245,119.53999999999994
AF367,149.0,0.9740268456375842,145.13000000000005
AF368,89.0,0.6088764044943819,54.18999999999998
AF369,132.0,1.2543181818181817,165.57
AF370,90.0,0.6054444444444442,54.48999999999998
AF372,146.0,1.023972602739726,149.5
AF373,208.0,0.6757211538461536,140.54999999999995
AF374,177.0,0.8099435028248588,143.36
AF375,176.0,0.8622727272727272,151.76
AF376,114.0,1.100175438596491,125.41999999999999
AF377,210.0,0.5864285714285717,123.15000000000008
AF378,135.0,1.0328148148148149,139.43
AF379,185.0,0.8115675675675675,150.14
AF380,168.0,0.8321428571428569,139.79999999999995
AF381,155.0,0.8874838709677417,137.55999999999997
AF382,167.0,0.7119760479041917,118.9
AF384,127.0,0.8140944881889765,103.39000000000001
AF385,232.0,0.7050862068965519,163.58000000000004
AF386,89.0,0.9096629213483144,80.95999999999998
AF387,168.0,0.7688095238095238,129.16
AF388,82.0,1.3664634146341466,112.05000000000001
AF389,231.0,0.7490909090909087,173.0399999999999
AF390,114.0,1.1244736842105263,128.19
AF392,74.0,1.3601351351351347,100.64999999999998
AF393,132.0,1.0374999999999999,136.95
AF394,107.0,1.0826168224299066,115.84
AF395,214.0,0.7351401869158878,157.32
AF396,123.0,1.0027642276422764,123.34
AF397,250.0,0.6128399999999997,153.20999999999992
AF399,170.0,0.8454117647058826,143.72000000000006
AF400,112.0,1.0750892857142855,120.40999999999997
AF401,177.0,0.8129378531073442,143.88999999999993
AF402,114.0,0.9145614035087718,104.25999999999999
AF403,132.0,1.2165151515151513,160.57999999999998
AF404,123.0,1.0656910569105686,131.07999999999996
AF405,271.0,0.7225830258302581,195.81999999999996
AF406,76.0,1.2822368421052626,97.44999999999996
AF407,273.0,0.6270695970695972,171.19000000000003
AF408,133.0,1.0130075187969922,134.72999999999996
AF409,159.0,0.9533333333333336,151.58000000000004
AF411,130.0,1.2464615384615387,162.04000000000005
AF412,205.0,0.628829268292683,128.91000000000003
AF413,204.0,0.6597058823529413,134.58
AF414,124.0,1.1377419354838716,141.08000000000007
AF416,157.0,0.9369426751592358,147.10000000000002
AF417,192.0,0.9115625,175.02
AF418,128.0,0.9471875000000001,121.24000000000001
AF419,221.0,0.6663800904977375,147.26999999999998
AF420,15.0,1.1373333333333333,17.06
AF421,117.0,1.1367521367521367,133.0
AF422,130.0,0.8755384615384613,113.81999999999996
AF423,268.0,0.8360447761194029,224.05999999999997
AF425,147.0,0.7618367346938776,111.99000000000001
AF426,114.0,1.1033333333333335,125.78000000000003
AF427,157.0,0.8901273885350318,139.75
AF428,123.0,1.0486991869918703,128.99000000000004
AF429,200.0,0.7613999999999999,152.27999999999997
AF431,188.0,0.8945744680851064,168.18
AF432,133.0,0.8227819548872181,109.43
AF433,199.0,0.8440703517587941,167.97000000000003
AF434,168.0,0.8144642857142856,136.82999999999998
AF435,150.0,1.0166000000000002,152.49
AF436,102.0,0.9970588235294117,101.69999999999999
AF437,111.0,0.9399099099099099,104.33
AF438,124.0,0.9879838709677421,122.51000000000002
AF439,205.0,0.8257073170731709,169.27000000000004
AF440,101.0,0.7768316831683169,78.46000000000001
AF441,132.0,0.7500757575757577,99.01000000000002
AF442,52.0,1.625,84.5
AF443,212.0,0.7425000000000002,157.41000000000003
AF444,68.0,1.2194117647058824,82.92
AF445,263.0,0.6133079847908746,161.3
AF446,104.0,1.3447115384615385,139.85
AF447,238.0,0.6480672268907564,154.24
AF449,191.0,0.7629319371727752,145.72000000000006
AF450,144.0,0.7931944444444442,114.21999999999997
AF451,247.0,0.7042105263157895,173.94
AF452,147.0,1.052857142857143,154.77
AF453,243.0,0.7974897119341564,193.79000000000002
AF455,271.0,0.6878966789667897,186.42000000000002
AF456,138.0,0.8680434782608694,119.78999999999998
AF457,205.0,0.6894634146341461,141.33999999999995
AF458,144.0,0.9157638888888889,131.87
AF459,250.0,0.6008,150.2
AF460,111.0,0.9549549549549551,106.00000000000001
AF461,207.0,0.7351207729468601,152.17000000000004
AF462,101.0,1.2099999999999997,122.20999999999997
AF463,144.0,0.9888194444444441,142.38999999999996
AF464,120.0,0.8043333333333332,96.51999999999998
AF465,176.0,0.7715909090909089,135.79999999999995
AF466,98.0,1.339591836734694,131.28
AF467,119.0,0.9476470588235292,112.76999999999997
AF468,146.0,1.013356164383562,147.95000000000005
AF469,223.0,0.8858744394618835,197.55
AF470,217.0,0.9223963133640551,200.15999999999997
AF471,247.0,0.7185425101214573,177.47999999999996
AF472,164.0,0.7395731707317075,121.29000000000002
AF473,223.0,0.7192825112107625,160.40000000000003
AF475,207.0,0.8162318840579712,168.96000000000004
AF476,193.0,0.684818652849741,132.17000000000002
AF477,223.0,0.729103139013453,162.59000000000003
AF478,135.0,0.816,110.16
AF479,137.0,0.9977372262773725,136.69000000000003
AF480,191.0,0.7753403141361258,148.09000000000003
AF481,61.0,1.5785245901639338,96.28999999999996
AF482,82.0,1.4131707317073174,115.88000000000002
AF483,210.0,0.8651904761904762,181.69
AF484,138.0,0.7202173913043478,99.39
AF485,189.0,1.0655026455026455,201.38
AF486,151.0,0.8583443708609271,129.60999999999999
AF488,117.0,0.9255555555555557,108.29000000000002
AF489,226.0,0.8330530973451327,188.26999999999998
AF490,167.0,0.8531736526946109,142.48000000000002
AF491,221.0,0.831447963800905,183.75
AF492,96.0,0.787291666666667,75.58000000000003
AF493,126.0,0.9927777777777775,125.08999999999997
AF494,109.0,1.1320183486238533,123.39000000000001
AF495,198.0,0.8682323232323229,171.90999999999994
AF496,98.0,1.112551020408163,109.02999999999997
AF497,105.0,0.8118095238095244,85.24000000000007
AF498,45.0,1.3353333333333337,60.09000000000002
AF499,216.0,0.8268287037037039,178.59500000000003
AF500,143.0,0.8748251748251747,125.1
AF501,190.0,0.9527894736842105,181.03
AF502,117.0,1.1782051282051285,137.85000000000002
AF503,178.0,0.7437640449438203,132.39000000000001
AF506,67.0,1.6170149253731338,108.33999999999997
AF507,248.0,0.875403225806452,217.1000000000001
AF508,107.0,0.9189719626168227,98.33000000000003
AF509,265.0,0.7257735849056605,192.33
AF510,111.0,1.2151351351351352,134.88
AF511,204.0,0.8238725490196077,168.06999999999996
AF512,143.0,1.009160839160839,144.31
AF514,122.0,1.241393442622951,151.45000000000002
AF516,159.0,0.8145911949685535,129.52
AF517,178.0,0.9401685393258427,167.35
AF518,71.0,1.1514084507042257,81.75000000000003
AF520,124.0,1.110967741935484,137.76000000000002
AF521,281.0,0.663167259786477,186.35000000000002
AF522,163.0,0.8932515337423316,145.60000000000005
AF523,150.0,1.1334,170.01
AF524,90.0,1.217,109.53
AF525,155.0,0.9504516129032256,147.31999999999996
AF526,73.0,1.0954794520547944,79.96999999999998
AF527,261.0,0.6756704980842912,176.35000000000002
AF528,150.0,0.7717333333333334,115.76
AF529,169.0,0.7311834319526627,123.57
AF530,99.0,1.0726262626262626,106.19
AF531,212.0,0.7446698113207545,157.86999999999995
AF532,107.0,1.2347663551401866,132.11999999999998
AF533,129.0,1.5102325581395346,194.81999999999996
AF534,127.0,0.9908661417322837,125.84000000000003
AF536,87.0,1.3856321839080463,120.55000000000003
AF537,110.0,1.3665454545454545,150.32
AF538,72.0,1.1352777777777778,81.74000000000001
AF539,123.0,1.094390243902439,134.61
AF540,55.0,1.5609090909090906,85.84999999999998
AF541,137.0,0.7692700729927009,105.39000000000001
AF542,168.0,0.66375,111.50999999999999
AF543,186.0,0.8428494623655918,156.77000000000007
AF544,82.0,1.308048780487805,107.26
AF545,132.0,1.2227272727272727,161.4
AF547,125.0,0.9295200000000002,116.19000000000003
AF548,124.0,1.0068548387096776,124.85000000000002
AF549,175.0,0.8650857142857142,151.39
AF550,167.0,0.6632335329341319,110.76000000000002
AF551,107.0,0.8013084112149533,85.74000000000001
AF552,168.0,0.6623214285714286,111.27000000000001
AF553,169.0,0.8878106508875739,150.04
AF554,161.0,0.560745341614907,90.28000000000003
AF555,159.0,0.9390566037735849,149.31
AF556,142.0,1.0177464788732395,144.52
AF557,191.0,0.7419895287958114,141.71999999999997
AF558,136.0,0.9511029411764703,129.34999999999997
AF560,115.0,0.9294782608695651,106.88999999999999
AF561,233.0,0.8395708154506439,195.62000000000003
AF562,186.0,0.8716129032258066,162.12000000000003
AF564,126.0,1.0625396825396827,133.88000000000002
AF565,137.0,0.9035766423357666,123.79000000000003
AF566,84.0,1.363392857142857,114.52499999999999
AF567,126.0,0.940873015873016,118.55000000000001
AF568,127.0,0.9703937007874014,123.23999999999998
AF569,160.0,0.7591875,121.47
AF570,186.0,0.7536559139784945,140.17999999999998
AF571,136.0,0.8343382352941179,113.47000000000003
AF572,210.0,0.7094761904761903,148.98999999999995
AF573,37.0,2.0754054054054047,76.78999999999998
AF574,91.0,1.427032967032967,129.85999999999999
AF575,135.0,0.8241481481481482,111.26
AF578,95.0,1.438631578947368,136.66999999999996
AF579,130.0,1.1019230769230768,143.24999999999997
AF580,145.0,0.9806896551724139,142.20000000000002
AF581,136.0,0.9322794117647059,126.78999999999999
AF582,154.0,0.8429220779220777,129.80999999999997
AF584,143.0,0.8610489510489511,123.13
AF585,150.0,0.8314666666666668,124.72000000000001
AF586,113.0,1.0338053097345132,116.82000000000001
AF587,154.0,0.875909090909091,134.89000000000001
AF588,106.0,1.0877358490566043,115.30000000000004
AF589,119.0,0.8015126050420168,95.38
AF590,102.0,1.2450980392156865,127.00000000000001
AF591,105.0,1.1830476190476193,124.22000000000003
AF592,121.0,0.8750413223140495,105.88
AF593,149.0,0.8934228187919463,133.12
AF594,115.0,1.169913043478261,134.54000000000002
AF595,129.0,1.0683720930232556,137.81999999999996
AF596,132.0,0.9599999999999999,126.71999999999998
AF597,137.0,0.9376642335766422,128.45999999999998
AF598,165.0,0.6850303030303031,113.03000000000002
AF599,115.0,1.2225217391304344,140.58999999999995
AF600,143.0,0.9230069930069931,131.99
AF601,201.0,0.7135820895522388,143.43
AF602,107.0,1.0750467289719623,115.02999999999997
AF603,100.0,0.8824000000000006,88.24000000000007
AF604,169.0,0.8371005917159765,141.47000000000003
AF605,100.0,0.9838999999999999,98.38999999999999
AF606,110.0,1.1458181818181818,126.03999999999999
AF607,97.0,1.4034020618556704,136.13000000000002
AF608,134.0,0.8629850746268656,115.63999999999999
AF609,167.0,0.6159580838323353,102.865
AF610,141.0,0.7603546099290781,107.21000000000001
AF611,119.0,0.8267226890756303,98.38000000000001
AF612,84.0,1.272976190476191,106.93000000000004
AF613,120.0,0.9252500000000002,111.03000000000003
AF614,164.0,0.804878048780488,132.00000000000003
AF615,182.0,0.7621978021978023,138.72000000000003
AF616,115.0,1.059739130434783,121.87000000000003
AF617,162.0,0.6525308641975307,105.70999999999998
AF618,119.0,1.0954621848739496,130.36
AF619,121.0,1.1362809917355368,137.48999999999995
AF620,115.0,1.0421739130434782,119.85
AF621,86.0,1.4589534883720927,125.46999999999997
AF622,129.0,1.3071317829457365,168.62
AF623,129.0,0.998062015503876,128.75
AF624,70.0,1.125714285714286,78.80000000000001
BE00128,122.0,1.0200819672131147,124.44999999999999
BE00130,117.0,0.7691452991452995,89.99000000000004
BE00131,79.0,0.5512658227848102,43.550000000000004
BE00132,166.0,0.6987349397590361,115.99
BE00134,121.0,0.9575206611570249,115.86000000000001
BE00145,159.0,0.7833962264150944,124.56000000000002
BE00146,107.0,1.0299999999999998,110.20999999999998
BE00149,94.0,0.8263829787234045,77.68000000000002
BE00156,99.0,1.2332323232323235,122.09000000000002
BE00160,136.0,0.9881617647058825,134.39000000000001
BE00161,196.0,0.6027040816326528,118.12999999999995
BE00164,87.0,0.6677011494252874,58.089999999999996
BE00172,222.0,0.7094594594594594,157.5
BE00179,134.0,0.6917164179104477,92.69
BE00183,120.0,0.6947500000000002,83.37000000000002
BE00184,157.0,0.8535668789808919,134.01000000000002
BE00187,147.0,0.889591836734694,130.77
BE00191,84.0,0.6684523809523818,56.15000000000007
BE00199,133.0,0.879924812030075,117.02999999999997
BE00200,115.0,0.951913043478261,109.47000000000001
BE00201,165.0,0.6797575757575757,112.15999999999998
BE00202,163.0,0.7438650306748467,121.25
BE00210,164.0,0.6346951219512196,104.09
BE00212,119.0,0.8024369747899156,95.48999999999995
BE00216,43.0,1.1560465116279075,49.71000000000002
BE00219,160.0,0.9177500000000001,146.84
BE00220,155.0,0.8971612903225806,139.06
BE00222,151.0,0.9106622516556291,137.51
BE00223,132.0,1.0512878787878785,138.76999999999998
BE00224,178.0,0.5601685393258425,99.70999999999998
BE00225,191.0,0.5823036649214661,111.22000000000003
BE00226,125.0,0.9388799999999999,117.35999999999999
BE00227,159.0,0.8009433962264147,127.34999999999995
BE00229,109.0,1.0012844036697248,109.14000000000001
BE00231,145.0,0.6704137931034483,97.21
BE00233,238.0,0.8317647058823531,197.96000000000004
BE00234,162.0,0.7662345679012347,124.13000000000002
BE00235,174.0,0.7823563218390804,136.13
BE00237,208.0,0.8007692307692308,166.56
BE00238,243.0,0.6378189300411522,154.98999999999998
BE00239,131.0,0.8342748091603053,109.28999999999999
BE00240,204.0,0.710392156862745,144.92
BE00242,285.0,0.6390877192982456,182.14
BE00246,208.0,0.6744230769230766,140.27999999999992
BE00247,194.0,0.8029896907216496,155.78000000000003
BE00249,168.0,0.8416071428571428,141.39
BE00250,129.0,1.1144186046511628,143.76
BE00252,328.0,0.5746951219512196,188.50000000000003
BE00253,255.0,0.622745098039216,158.80000000000007
BE00254,262.0,0.5664503816793891,148.40999999999994
BE00256,91.0,1.0396703296703296,94.61
BE00257,130.0,0.9125384615384615,118.63
BE00258,325.0,0.6378153846153843,207.2899999999999
BE00259,199.0,0.7518592964824121,149.62
BE00260,118.0,1.0788983050847458,127.31
BE00262,332.0,0.5715662650602406,189.75999999999988
